date,is_simulator,mission_type,aircraft_type,custom_aircraft_type,tail_number,origin,destinations,copilot_name,hour_breakdown,total_flight_hours,pilot_role,is_pic,remarks,organization_id,id,created_date,updated_date,created_by_id,is_sample
"2024-04-23","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1.1,""seat_position"":""F""}]","1.1","PI","","","","68803785f8083c28a03caf55","2025-07-23T01:14:45.352000","2025-07-23T18:41:05.653000","687810a9294a03ec0724d15f",""
"2024-06-15","","Training","AH-64E","","1803231","OKAS","[""SPOD""]","","[{""mode"":""D"",""duration"":0.7,""seat_position"":""B""}]","0.7","PI","","","","6880379c7387d64a9ffb6f0b","2025-07-23T01:15:08.303000","2025-07-23T18:40:52.191000","687810a9294a03ec0724d15f",""
"2024-09-09","","Training","AH-64E","","1903261","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037a6d1785c00f3fbc51c","2025-07-23T01:15:18.287000","2025-07-23T18:40:46.235000","687810a9294a03ec0724d15f",""
"2025-04-25","","Training","AH-64E","","1903250","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037e2855a5821a2829a46","2025-07-23T01:16:18.306000","2025-07-23T18:40:03.142000","687810a9294a03ec0724d15f",""
"2024-02-06","","Training","AH-64E","","1903250","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","68803762452bb6ea3d72e334","2025-07-23T01:14:10.315000","2025-07-23T18:41:28.676000","687810a9294a03ec0724d15f",""
"2024-02-25","","Training","AH-64E","","1903251","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","","","688037700a1b90a4f53588aa","2025-07-23T01:14:24.318000","2025-07-23T18:41:18.348000","687810a9294a03ec0724d15f",""
"2024-03-04","","Training","AH-64E","","1903274","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":4.3,""seat_position"":""F""}]","4.3","PI","","","","68803772855a5821a28293c6","2025-07-23T01:14:26.330000","2025-07-23T18:41:16.854000","687810a9294a03ec0724d15f",""
"2024-04-22","","Training","AH-64E","","1903251","ORER","[""ORER""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037820a1b90a4f535897b","2025-07-23T01:14:42.322000","2025-07-23T18:41:07.485000","687810a9294a03ec0724d15f",""
"2024-09-18","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":0.5,""seat_position"":""F""}]","0.5","PI","","","","688037ab452bb6ea3d72e546","2025-07-23T01:15:23.299000","2025-07-23T18:40:43.921000","687810a9294a03ec0724d15f",""
"2024-12-12","","Training","AH-64E","","1803229","KFBG","[""KFBG""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037c5c8518fed100dbbbe","2025-07-23T01:15:49.306000","2025-07-23T18:40:27.930000","687810a9294a03ec0724d15f",""
"2025-01-07","","Training","AH-64E","","1903254","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037c84fde1421a7ea8c7a","2025-07-23T01:15:52.290000","2025-07-23T18:40:26.198000","687810a9294a03ec0724d15f",""
"2024-05-06","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":0.8,""seat_position"":""F""}]","0.8","PI","","","","68803788855a5821a28294a8","2025-07-23T01:14:48.303000","2025-07-23T18:41:03.865000","687810a9294a03ec0724d15f",""
"2024-05-13","","Training","AH-64E","","1803226","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.1,""seat_position"":""F""}]","0.1","PI","","","","6880378da1c06d5fa6560bfe","2025-07-23T01:14:53.301000","2025-07-23T18:41:00.967000","687810a9294a03ec0724d15f",""
"2024-07-09","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","6880379ef8083c28a03cb000","2025-07-23T01:15:10.305000","2025-07-23T18:40:50.957000","687810a9294a03ec0724d15f",""
"2024-08-27","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037a1c950a087a8a8f614","2025-07-23T01:15:13.314000","2025-07-23T18:40:49.228000","687810a9294a03ec0724d15f",""
"2024-10-28","","Training","AH-64E","","1803231","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","","","688037bd452bb6ea3d72e613","2025-07-23T01:15:41.303000","2025-07-23T18:40:32.563000","687810a9294a03ec0724d15f",""
"2025-01-16","","Training","AH-64E","","257","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037cbd1785c00f3fbc608","2025-07-23T01:15:55.321000","2025-07-23T18:40:24.505000","687810a9294a03ec0724d15f",""
"2024-03-14","","Training","AH-64E","","1903251","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037750a1b90a4f53588e9","2025-07-23T01:14:29.307000","2025-07-23T18:41:15.184000","687810a9294a03ec0724d15f",""
"2024-03-20","","Training","AH-64E","","1903294","ORER","[""ORER""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037797d902dc72713daa3","2025-07-23T01:14:33.322000","2025-07-23T18:41:13.978000","687810a9294a03ec0724d15f",""
"2024-05-13","","Training","AH-64E","","1803226","ORER","[""ORER""]","","[{""mode"":""NG"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","6880378fb05fe8fb79d10cb6","2025-07-23T01:14:55.308000","2025-07-23T18:40:59.835000","687810a9294a03ec0724d15f",""
"2024-09-17","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":2.2,""seat_position"":""F""}]","2.2","PI","","","","688037a8c8518fed100dbae9","2025-07-23T01:15:20.309000","2025-07-23T18:40:45.071000","687810a9294a03ec0724d15f",""
"2024-10-10","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1.7,""seat_position"":""F""}]","1.7","PI","","","","688037b4b6f49484bf06be56","2025-07-23T01:15:32.282000","2025-07-23T18:40:39.940000","687810a9294a03ec0724d15f",""
"2024-05-30","","Training","AH-64E","","2003307","","[]","","[{""mode"":""NG"",""duration"":1.4,""seat_position"":""F""}]","1.4","PI","","","","68803797b05fe8fb79d10cec","2025-07-23T01:15:03.290000","2025-07-23T18:40:55.102000","687810a9294a03ec0724d15f",""
"2024-06-02","","Training","AH-64E","","1803244","ORER","[""ORER""]","","[{""mode"":""H"",""duration"":0.5,""seat_position"":""F""}]","0.5","PI","","","","68803799172428627bd83fb6","2025-07-23T01:15:05.330000","2025-07-23T18:40:53.966000","687810a9294a03ec0724d15f",""
"2024-08-21","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","6880379f3a10d8b2b3a1fe49","2025-07-23T01:15:11.329000","2025-07-23T18:40:50.360000","687810a9294a03ec0724d15f",""
"2024-08-21","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037a0bbc3b102626918c0","2025-07-23T01:15:12.304000","2025-07-23T18:40:49.791000","687810a9294a03ec0724d15f",""
"2024-08-27","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037a2e7b29dd455abebaa","2025-07-23T01:15:14.309000","2025-07-23T18:40:48.673000","687810a9294a03ec0724d15f",""
"2024-10-10","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037b24fde1421a7ea8bce","2025-07-23T01:15:30.303000","2025-07-23T18:40:37.905000","687810a9294a03ec0724d15f",""
"2024-10-10","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""N"",""duration"":0.2,""seat_position"":""F""}]","0.2","PI","","","","688037b3f8083c28a03cb0ac","2025-07-23T01:15:31.290000","2025-07-23T18:40:38.504000","687810a9294a03ec0724d15f",""
"2024-10-18","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1.5,""seat_position"":""B""}]","1.5","PI","","","","688037b86fd7872da0fa0dbb","2025-07-23T01:15:36.298000","2025-07-23T18:40:35.413000","687810a9294a03ec0724d15f",""
"2024-10-23","","Training","AH-64E","","1803231","LOCAL","[""LOCAL""]","","[{""mode"":""H"",""duration"":1.5,""seat_position"":""B""}]","1.5","PI","","","","688037bb2354b00eddc25eca","2025-07-23T01:15:39.310000","2025-07-23T18:40:33.731000","687810a9294a03ec0724d15f",""
"2024-12-12","","Training","AH-64E","","1803229","KFBG","[""KFBG""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037c44fde1421a7ea8c5d","2025-07-23T01:15:48.310000","2025-07-23T18:40:28.474000","687810a9294a03ec0724d15f",""
"2025-03-03","","Training","AH-64E","","1903261","KBYS","[""KBYS""]","","[{""mode"":""D"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037cfc950a087a8a8f783","2025-07-23T01:15:59.316000","2025-07-23T18:40:22.165000","687810a9294a03ec0724d15f",""
"2024-02-14","","Training","AH-64E","","1803226","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.1,""seat_position"":""F""}]","0.1","PI","","","","6880376823f46a0bdd07d575","2025-07-23T01:14:16.291000","2025-07-23T18:41:25.302000","687810a9294a03ec0724d15f",""
"2024-03-02","","Training","AH-64E","","1903251","ORER","[""ORER""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037715ef537f9b05c94af","2025-07-23T01:14:25.308000","2025-07-23T18:41:17.792000","687810a9294a03ec0724d15f",""
"2024-05-13","","Training","AH-64E","","1903254","ORER","[""ORER""]","","[{""mode"":""NG"",""duration"":2.7,""seat_position"":""F""}]","2.7","PI","","","","688037912354b00eddc25dd6","2025-07-23T01:14:57.297000","2025-07-23T18:40:58.546000","687810a9294a03ec0724d15f",""
"2024-06-03","","Training","AH-64E","","1803225","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":0.5,""seat_position"":""F""}]","0.5","PI","","","","6880379ab0d5ac50fabebf2f","2025-07-23T01:15:06.314000","2025-07-23T18:40:53.345000","687810a9294a03ec0724d15f",""
"2024-03-24","","Training","AH-64E","","1903250","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":1.9,""seat_position"":""F""}]","1.9","PI","","","","6880377bd37c09892fe10757","2025-07-23T01:14:35.320000","2025-07-23T18:41:11.671000","687810a9294a03ec0724d15f",""
"2024-04-22","","Training","AH-64E","","1903251","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.2,""seat_position"":""F""}]","0.2","PI","","","","688037804fde1421a7ea8a13","2025-07-23T01:14:40.775000","2025-07-23T18:41:08.645000","687810a9294a03ec0724d15f",""
"2024-09-23","true","Training","AH-64E","","","","[]","","[{""mode"":""H"",""duration"":1.5,""seat_position"":""B""}]","1.5","PI","","","","688037ac7d902dc72713dbd8","2025-07-23T01:15:24.296000","2025-07-23T18:40:42.760000","687810a9294a03ec0724d15f",""
"2024-09-09","","Training","AH-64E","","1903261","LOCAL","[""LOCAL""]","","[{""mode"":""H"",""duration"":0.1,""seat_position"":""F""}]","0.1","PI","","","","688037a4b6f49484bf06bdff","2025-07-23T01:15:16.298000","2025-07-23T18:40:47.362000","687810a9294a03ec0724d15f",""
"2025-04-09","","Training","AH-64E","","1703194","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1.5,""seat_position"":""B""}]","1.5","PI","","","","688037d7d1785c00f3fbc637","2025-07-23T01:16:07.334000","2025-07-23T18:40:14.137000","687810a9294a03ec0724d15f",""
"2024-04-23","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037839e09e0c51e5d4635","2025-07-23T01:14:43.303000","2025-07-23T18:41:06.912000","687810a9294a03ec0724d15f",""
"2024-05-13","","Training","AH-64E","","1903254","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.2,""seat_position"":""F""}]","0.2","PI","","","","68803790c8518fed100dba4b","2025-07-23T01:14:56.292000","2025-07-23T18:40:59.267000","687810a9294a03ec0724d15f",""
"2024-05-30","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1.4,""seat_position"":""F""}]","1.4","PI","","","","68803793ba78cdef4c05bdd3","2025-07-23T01:14:59.303000","2025-07-23T18:40:57.325000","687810a9294a03ec0724d15f",""
"2024-09-18","true","Training","AH-64E","","","","[]","","[{""mode"":""H"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","","","688037aaf8083c28a03cb079","2025-07-23T01:15:22.323000","2025-07-23T18:40:43.320000","687810a9294a03ec0724d15f",""
"2024-10-15","","Training","AH-64E","","1903293","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":4,""seat_position"":""F""}]","4","PI","","","","688037b6d37c09892fe10971","2025-07-23T01:15:34.299000","2025-07-23T18:40:36.555000","687810a9294a03ec0724d15f",""
"2024-10-18","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""}]","1","PI","","","","688037b90a1b90a4f5358b63","2025-07-23T01:15:37.295000","2025-07-23T18:40:34.854000","687810a9294a03ec0724d15f",""
"2024-11-05","true","Training","AH-64E","","","","[]","","[{""mode"":""H"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037bfe7b29dd455abec3c","2025-07-23T01:15:43.464000","2025-07-23T18:40:31.429000","687810a9294a03ec0724d15f",""
"2025-03-08","","Training","AH-64E","","1903254","KBYS","[""KBYS""]","","[{""mode"":""D"",""duration"":1.9,""seat_position"":""F""}]","1.9","PI","","","","688037d12354b00eddc25f2b","2025-07-23T01:16:01.311000","2025-07-23T18:40:20.188000","687810a9294a03ec0724d15f",""
"2024-03-20","","Training","AH-64E","","1903294","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":5,""seat_position"":""F""}]","5","PI","","","","68803777d1785c00f3fbc437","2025-07-23T01:14:31.308000","2025-07-23T18:41:12.831000","687810a9294a03ec0724d15f",""
"2024-04-24","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":0.3,""seat_position"":""F""}]","0.3","PI","","","","688037867d902dc72713dafa","2025-07-23T01:14:46.322000","2025-07-23T18:41:05.088000","687810a9294a03ec0724d15f",""
"2024-05-09","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""}]","1","PI","","","","6880378cba78cdef4c05bdb7","2025-07-23T01:14:52.310000","2025-07-23T18:41:01.530000","687810a9294a03ec0724d15f",""
"2024-09-09","","Training","AH-64E","","1903261","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1.8,""seat_position"":""F""}]","1.8","PI","","","","688037a5452bb6ea3d72e51d","2025-07-23T01:15:17.289000","2025-07-23T18:40:46.799000","687810a9294a03ec0724d15f",""
"2024-05-30","","Training","AH-64E","","1803226","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","68803794b6f49484bf06bdbe","2025-07-23T01:15:00.294000","2025-07-23T18:40:56.770000","687810a9294a03ec0724d15f",""
"2024-09-12","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":0.7,""seat_position"":""B""}]","0.7","PI","","","","688037a797b1a513b4dd7ce6","2025-07-23T01:15:19.295000","2025-07-23T18:40:45.630000","687810a9294a03ec0724d15f",""
"2024-09-24","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1,""seat_position"":""B""}]","1","PI","","","","688037afbbc3b102626918c8","2025-07-23T01:15:27.309000","2025-07-23T18:40:41.108000","687810a9294a03ec0724d15f",""
"2024-10-23","","Training","AH-64E","","1803231","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":0.7,""seat_position"":""B""}]","0.7","PI","","","","688037bad37c09892fe10997","2025-07-23T01:15:38.308000","2025-07-23T18:40:34.303000","687810a9294a03ec0724d15f",""
"2024-10-28","","Training","AH-64E","","1803231","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":0.8,""seat_position"":""F""}]","0.8","PI","","","","688037bcd37c09892fe109ac","2025-07-23T01:15:40.313000","2025-07-23T18:40:33.141000","687810a9294a03ec0724d15f",""
"2025-05-08","","Training","AH-64E","","1703194","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":3.2,""seat_position"":""B""}]","3.2","PI","","","","688037e9c950a087a8a8f861","2025-07-23T01:16:25.291000","2025-07-23T18:39:56.162000","687810a9294a03ec0724d15f",""
"2024-02-22","","Training","AH-64E","","1703194","ORER","[""ORER""]","","[{""mode"":""NG"",""duration"":1.9,""seat_position"":""F""}]","1.9","PI","","","","6880376ef8083c28a03caeae","2025-07-23T01:14:22.311000","2025-07-23T18:41:21.893000","687810a9294a03ec0724d15f",""
"2024-03-21","","Training","AH-64E","","1803244","ORER","[""ORER""]","","[{""mode"":""D"",""duration"":5.8,""seat_position"":""F""}]","5.8","PI","","","","6880377aba78cdef4c05bd47","2025-07-23T01:14:34.306000","2025-07-23T18:41:12.275000","687810a9294a03ec0724d15f",""
"2024-04-15","","Training","AH-64E","","1803229","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1.1,""seat_position"":""F""}]","1.1","PI","","","","6880377dc8518fed100db997","2025-07-23T01:14:37.289000","2025-07-23T18:41:10.411000","687810a9294a03ec0724d15f",""
"2024-05-15","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""NS"",""duration"":2.1,""seat_position"":""B""}]","2.1","PI","","","","688037927d902dc72713db51","2025-07-23T01:14:58.303000","2025-07-23T18:40:57.941000","687810a9294a03ec0724d15f",""
"2024-05-30","","Training","AH-64E","","2003307","","[]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","68803798c950a087a8a8f5bd","2025-07-23T01:15:04.286000","2025-07-23T18:40:54.550000","687810a9294a03ec0724d15f",""
"2024-09-05","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037a37d902dc72713dba2","2025-07-23T01:15:15.306000","2025-07-23T18:40:47.945000","687810a9294a03ec0724d15f",""
"2025-04-15","","Training","AH-64E","","2003307","KFBG","[""KFBG""]","","[{""mode"":""D"",""duration"":0.3,""seat_position"":""B""}]","0.3","PI","","","","688037ded37c09892fe10abc","2025-07-23T01:16:14.341000","2025-07-23T18:40:07.160000","687810a9294a03ec0724d15f",""
"2025-04-30","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037e65ef537f9b05c95f4","2025-07-23T01:16:22.300000","2025-07-23T18:39:59.147000","687810a9294a03ec0724d15f",""
"2025-04-30","true","Training","AH-64E","","","","[]","","[{""mode"":""H"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037e7452bb6ea3d72e766","2025-07-23T01:16:23.302000","2025-07-23T18:39:58.149000","687810a9294a03ec0724d15f",""
"2021-09-29","","Training","Custom","UH-72A","1872427","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","688038090a1b90a4f5358e39","2025-07-23T01:16:57.295000","2025-07-23T01:16:57.295000","687810a9294a03ec0724d15f",""
"2021-10-04","","Training","Custom","UH-72A","1872428","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","6880380c6ee141a671c382de","2025-07-23T01:17:00.305000","2025-07-23T01:17:00.305000","687810a9294a03ec0724d15f",""
"2025-04-14","","Training","AH-64E","","1803226","KFBG","[""KFBG""]","","[{""mode"":""D"",""duration"":0.5,""seat_position"":""F""}]","0.5","PI","","","","688037db855a5821a2829a0e","2025-07-23T01:16:11.306000","2025-07-23T18:40:10.140000","687810a9294a03ec0724d15f",""
"2025-05-14","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037ecc8518fed100dbd2d","2025-07-23T01:16:28.315000","2025-07-23T18:39:53.186000","687810a9294a03ec0724d15f",""
"2025-06-17","","Training","AH-64E","","1803229","LOCAL","[""LOCAL""]","REITH","[{""mode"":""W"",""duration"":2,""seat_position"":""B""}]","2","PI","","","687bd6290045714347d19708","688037f8b05fe8fb79d10ffa","2025-07-23T01:16:40.293000","2025-07-24T20:11:59.693000","687810a9294a03ec0724d15f",""
"2021-09-16","","Training","Custom","UH-72A","1972437","","[]","","[{""mode"":""D"",""duration"":0.5,""seat_position"":""L""}]","0.5","PI","","","","688038016fd7872da0fa0fc0","2025-07-23T01:16:49.308000","2025-07-23T01:16:49.308000","687810a9294a03ec0724d15f",""
"2024-12-12","","Training","AH-64E","","1803229","KFBG","[""KFBG""]","","[{""mode"":""N"",""duration"":0.1,""seat_position"":""F""}]","0.1","PI","","","","688037c3452bb6ea3d72e63e","2025-07-23T01:15:47.302000","2025-07-23T18:40:29.021000","687810a9294a03ec0724d15f",""
"2025-01-13","","Training","AH-64E","","2003307","KFBG","[""KFBG""]","","[{""mode"":""D"",""duration"":3.2,""seat_position"":""B""}]","3.2","PI","","","","688037ca452bb6ea3d72e67d","2025-07-23T01:15:54.323000","2025-07-23T18:40:25.051000","687810a9294a03ec0724d15f",""
"2025-03-15","","Training","AH-64E","","1803229","KBYS","[""KBYS""]","","[{""mode"":""D"",""duration"":2,""seat_position"":""B""}]","2","PI","","","","688037d3b0d5ac50fabebfbe","2025-07-23T01:16:03.287000","2025-07-23T18:40:18.181000","687810a9294a03ec0724d15f",""
"2025-04-03","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037d6b0d5ac50fabebfcf","2025-07-23T01:16:06.307000","2025-07-23T18:40:15.181000","687810a9294a03ec0724d15f",""
"2025-04-23","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037e1c950a087a8a8f82f","2025-07-23T01:16:17.301000","2025-07-23T18:40:04.168000","687810a9294a03ec0724d15f",""
"2024-05-09","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.1,""seat_position"":""B""}]","0.1","PI","","","","6880378a2354b00eddc25d99","2025-07-23T01:14:50.285000","2025-07-23T18:41:02.724000","687810a9294a03ec0724d15f",""
"2021-09-09","","Training","Custom","UH-72A","1972429","","[]","","[{""mode"":""D"",""duration"":1.3,""seat_position"":""L""}]","1.3","PI","","","","688037fd6fd7872da0fa0f9c","2025-07-23T01:16:45.302000","2025-07-23T01:16:45.302000","687810a9294a03ec0724d15f",""
"2025-01-23","","Training","AH-64E","","2003307","KFBG","[""KFBG""]","","[{""mode"":""H"",""duration"":0.2,""seat_position"":""F""}]","0.2","PI","","","","688037cc855a5821a2829992","2025-07-23T01:15:56.302000","2025-07-23T18:40:23.888000","687810a9294a03ec0724d15f",""
"2025-03-07","","Training","AH-64E","","1703194","KBYS","[""KBYS""]","","[{""mode"":""D"",""duration"":2.1,""seat_position"":""B""}]","2.1","PI","","","","688037d0855a5821a28299b5","2025-07-23T01:16:00.298000","2025-07-23T18:40:21.170000","687810a9294a03ec0724d15f",""
"2024-05-06","","Training","AH-64E","","1803218","ORER","[""ORER""]","","[{""mode"":""N"",""duration"":0.1,""seat_position"":""F""}]","0.1","PI","","","","68803789c8518fed100dba07","2025-07-23T01:14:49.335000","2025-07-23T18:41:03.284000","687810a9294a03ec0724d15f",""
"2025-05-14","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""NG"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","","","688037ebd37c09892fe10b09","2025-07-23T01:16:27.343000","2025-07-23T18:39:54.174000","687810a9294a03ec0724d15f",""
"2025-05-14","","Training","AH-64E","","1803244","LOCAL","[""LOCAL""]","","[{""mode"":""N"",""duration"":0.5,""seat_position"":""F""}]","0.5","PI","","","","688037edba78cdef4c05bf78","2025-07-23T01:16:29.761000","2025-07-23T18:39:52.170000","687810a9294a03ec0724d15f",""
"2025-05-16","","Training","AH-64E","","1803225","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1.8,""seat_position"":""F""}]","1.8","PI","","","","688037ee452bb6ea3d72e7a1","2025-07-23T01:16:30.340000","2025-07-23T18:39:51.194000","687810a9294a03ec0724d15f",""
"2025-05-27","true","Training","AH-64E","","","","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688037ef8cc668b23bf6e42a","2025-07-23T01:16:31.304000","2025-07-23T18:39:50.193000","687810a9294a03ec0724d15f",""
"2025-06-17","","Training","AH-64E","","1803229","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1,""seat_position"":""B""}]","1","PI","","","","688037f7c8518fed100dbd90","2025-07-23T01:16:39.297000","2025-07-23T18:39:44.695000","687810a9294a03ec0724d15f",""
"2021-09-17","","Training","Custom","UH-72A","1972432","","[]","","[{""mode"":""D"",""duration"":0.5,""seat_position"":""L""}]","0.5","PI","","","","6880380223f46a0bdd07d6fc","2025-07-23T01:16:50.301000","2025-07-23T01:16:50.301000","687810a9294a03ec0724d15f",""
"2025-01-23","","Training","AH-64E","","2003307","KFBG","[""KFBG""]","","[{""mode"":""D"",""duration"":2.8,""seat_position"":""F""}]","2.8","PI","","","","688037cd4fde1421a7ea8ca7","2025-07-23T01:15:57.306000","2025-07-23T18:40:23.351000","687810a9294a03ec0724d15f",""
"2025-03-10","","Training","AH-64E","","1903254","KBYS","[""KBYS""]","","[{""mode"":""D"",""duration"":1.6,""seat_position"":""F""}]","1.6","PI","","","","688037d2b0d5ac50fabebfb7","2025-07-23T01:16:02.341000","2025-07-23T18:40:19.167000","687810a9294a03ec0724d15f",""
"2025-04-01","","Training","AH-64E","","1903289","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1,""seat_position"":""F""}]","1","PI","","","","688037d5b0d5ac50fabebfcd","2025-07-23T01:16:05.291000","2025-07-23T18:40:16.157000","687810a9294a03ec0724d15f",""
"2025-04-10","","Training","AH-64E","","2003307","LOCAL","[""LOCAL""]","","[{""mode"":""D"",""duration"":1.1,""seat_position"":""F""}]","1.1","PI","","","","688037d92354b00eddc25f52","2025-07-23T01:16:09.310000","2025-07-23T18:40:12.172000","687810a9294a03ec0724d15f",""
"2025-04-14","","Training","AH-64E","","1803226","KFBG","[""KFBG""]","","[{""mode"":""H"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","","","688037da6fd7872da0fa0eb8","2025-07-23T01:16:10.300000","2025-07-23T18:40:11.185000","687810a9294a03ec0724d15f",""
"2025-04-15","","Training","AH-64E","","2003307","KFBG","[""KFBG""]","","[{""mode"":""NS"",""duration"":1.7,""seat_position"":""B""}]","1.7","PI","","","","688037ddacedbdb8af3557c8","2025-07-23T01:16:13.297000","2025-07-23T18:40:08.162000","687810a9294a03ec0724d15f",""
